Feb 21 00:07:33 control k3s[5865]: I0221 00:07:33.978314    5865 kuberuntime_gc.go:364] "Error getting ContainerStatus for containerID" containerID="89b43ead588a48e4f995729f95d8e4a60c73181d9d2da69ce927bba34ce41f36" err="rpc error: code = NotFound desc = an error occurred when try to find container \"89b43ead588a48e4f995729f95d8e4a60c73181d9d2da69ce927bba34ce41f36\": not found"
Feb 21 00:07:33 control k3s[5865]: E0221 00:07:33.979097    5865 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"45f19657cba5bea6dd618b56dca7c2ad9dea8191bd29246aef333e481262dae7\": not found" containerID="45f19657cba5bea6dd618b56dca7c2ad9dea8191bd29246aef333e481262dae7"
Feb 21 00:07:33 control k3s[5865]: I0221 00:07:33.979130    5865 kuberuntime_gc.go:364] "Error getting ContainerStatus for containerID" containerID="45f19657cba5bea6dd618b56dca7c2ad9dea8191bd29246aef333e481262dae7" err="rpc error: code = NotFound desc = an error occurred when try to find container \"45f19657cba5bea6dd618b56dca7c2ad9dea8191bd29246aef333e481262dae7\": not found"
Feb 21 00:07:33 control k3s[5865]: E0221 00:07:33.980496    5865 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"a12be3624e12267a86484b96d50b28503f75d98762cdeff570cc779a4d3c1327\": not found" containerID="a12be3624e12267a86484b96d50b28503f75d98762cdeff570cc779a4d3c1327"
Feb 21 00:07:33 control k3s[5865]: I0221 00:07:33.980870    5865 kuberuntime_gc.go:364] "Error getting ContainerStatus for containerID" containerID="a12be3624e12267a86484b96d50b28503f75d98762cdeff570cc779a4d3c1327" err="rpc error: code = NotFound desc = an error occurred when try to find container \"a12be3624e12267a86484b96d50b28503f75d98762cdeff570cc779a4d3c1327\": not found"
Feb 21 00:07:33 control k3s[5865]: E0221 00:07:33.982497    5865 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"48ad3c651b25c05d1120f8bb874b85fa0db2c3beec93bfb6b98fb834bdf2714a\": not found" containerID="48ad3c651b25c05d1120f8bb874b85fa0db2c3beec93bfb6b98fb834bdf2714a"
Feb 21 00:07:33 control k3s[5865]: I0221 00:07:33.982568    5865 kuberuntime_gc.go:364] "Error getting ContainerStatus for containerID" containerID="48ad3c651b25c05d1120f8bb874b85fa0db2c3beec93bfb6b98fb834bdf2714a" err="rpc error: code = NotFound desc = an error occurred when try to find container \"48ad3c651b25c05d1120f8bb874b85fa0db2c3beec93bfb6b98fb834bdf2714a\": not found"
Feb 21 00:07:33 control k3s[5865]: E0221 00:07:33.983366    5865 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"e0a17d6315f14be1980deb4035d896b83128fb3f81f04dd2afbaf8f54f5f8f07\": not found" containerID="e0a17d6315f14be1980deb4035d896b83128fb3f81f04dd2afbaf8f54f5f8f07"
Feb 21 00:07:33 control k3s[5865]: I0221 00:07:33.983397    5865 kuberuntime_gc.go:364] "Error getting ContainerStatus for containerID" containerID="e0a17d6315f14be1980deb4035d896b83128fb3f81f04dd2afbaf8f54f5f8f07" err="rpc error: code = NotFound desc = an error occurred when try to find container \"e0a17d6315f14be1980deb4035d896b83128fb3f81f04dd2afbaf8f54f5f8f07\": not found"
Feb 21 00:07:33 control k3s[5865]: E0221 00:07:33.985359    5865 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"c44d279592018010c0e642bd3441c5e7e39cd4607cb559bb6c632d7e6fffa4cc\": not found" containerID="c44d279592018010c0e642bd3441c5e7e39cd4607cb559bb6c632d7e6fffa4cc"
Feb 21 00:07:33 control k3s[5865]: I0221 00:07:33.986161    5865 kuberuntime_gc.go:364] "Error getting ContainerStatus for containerID" containerID="c44d279592018010c0e642bd3441c5e7e39cd4607cb559bb6c632d7e6fffa4cc" err="rpc error: code = NotFound desc = an error occurred when try to find container \"c44d279592018010c0e642bd3441c5e7e39cd4607cb559bb6c632d7e6fffa4cc\": not found"
Feb 21 00:07:33 control k3s[5865]: E0221 00:07:33.988099    5865 log.go:32] "ContainerStatus from runtime service failed" err="rpc error: code = NotFound desc = an error occurred when try to find container \"e77a6d03203aba82a6d840f4e129ef1f5910ecbb7c97efc291ca9649db3ea0a8\": not found" containerID="e77a6d03203aba82a6d840f4e129ef1f5910ecbb7c97efc291ca9649db3ea0a8"
Feb 21 00:07:33 control k3s[5865]: I0221 00:07:33.988574    5865 kuberuntime_gc.go:364] "Error getting ContainerStatus for containerID" containerID="e77a6d03203aba82a6d840f4e129ef1f5910ecbb7c97efc291ca9649db3ea0a8" err="rpc error: code = NotFound desc = an error occurred when try to find container \"e77a6d03203aba82a6d840f4e129ef1f5910ecbb7c97efc291ca9649db3ea0a8\": not found"
Feb 21 00:07:39 control k3s[5865]: E0221 00:07:39.127673    5865 resource_quota_controller.go:460] "Error during resource discovery" err="unable to retrieve the complete list of server APIs: metrics.k8s.io/v1beta1: stale GroupVersion discovery: metrics.k8s.io/v1beta1"
Feb 21 00:07:40 control k3s[5865]: I0221 00:07:40.670208    5865 garbagecollector.go:792] "failed to discover some groups" groups="map[\"metrics.k8s.io/v1beta1\":\"stale GroupVersion discovery: metrics.k8s.io/v1beta1\"]"
Feb 21 00:07:40 control k3s[5865]: W0221 00:07:40.802520    5865 handler_proxy.go:99] no RequestInfo found in the context
Feb 21 00:07:40 control k3s[5865]: E0221 00:07:40.802678    5865 controller.go:102] "Unhandled Error" err=<
Feb 21 00:07:40 control k3s[5865]:         loading OpenAPI spec for "v1beta1.metrics.k8s.io" failed with: failed to download v1beta1.metrics.k8s.io: failed to retrieve openAPI spec, http error: ResponseCode: 503, Body: service unavailable
Feb 21 00:07:40 control k3s[5865]:         , Header: map[Content-Type:[text/plain; charset=utf-8] X-Content-Type-Options:[nosniff]]
Feb 21 00:07:40 control k3s[5865]:  >
Feb 21 00:07:40 control k3s[5865]: I0221 00:07:40.802706    5865 controller.go:109] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
Feb 21 00:07:40 control k3s[5865]: W0221 00:07:40.804028    5865 handler_proxy.go:99] no RequestInfo found in the context
Feb 21 00:07:40 control k3s[5865]: E0221 00:07:40.804300    5865 controller.go:113] "Unhandled Error" err="loading OpenAPI spec for \"v1beta1.metrics.k8s.io\" failed with: Error, could not get list of group versions for APIService"
Feb 21 00:07:40 control k3s[5865]: I0221 00:07:40.804324    5865 controller.go:126] OpenAPI AggregationController: action for item v1beta1.metrics.k8s.io: Rate Limited Requeue.
Feb 21 00:07:48 control k3s[5865]: I0221 00:07:48.503266    5865 pod_startup_latency_tracker.go:108] "Observed pod startup duration" pod="kube-system/metrics-server-786d997795-stml5" podStartSLOduration=50.834757351 podStartE2EDuration="1m8.50325094s" podCreationTimestamp="2026-02-21 00:06:40 +0000 UTC" firstStartedPulling="2026-02-21 00:07:28.753655111 +0000 UTC m=+65.419997910" lastFinishedPulling="2026-02-21 00:07:46.422148718 +0000 UTC m=+83.088491499" observedRunningTime="2026-02-21 00:07:47.265111104 +0000 UTC m=+83.931453931" watchObservedRunningTime="2026-02-21 00:07:48.50325094 +0000 UTC m=+85.169593719"
Feb 21 00:07:48 control k3s[5865]: E0221 00:07:48.914589    5865 log.go:32] "PullImage from image service failed" err="rpc error: code = Unknown desc = failed to pull and unpack image \"docker.io/rancher/mirrored-coredns-coredns:1.14.1\": failed to copy: httpReadSeeker: failed open: failed to do request: Get \"https://registry-1.docker.io/v2/rancher/mirrored-coredns-coredns/manifests/sha256:82b57287b29beb757c740dbbe68f2d4723da94715b563fffad5c13438b71b14a\": dial tcp: lookup registry-1.docker.io: Try again" image="rancher/mirrored-coredns-coredns:1.14.1"
Feb 21 00:07:48 control k3s[5865]: E0221 00:07:48.914709    5865 kuberuntime_image.go:43] "Failed to pull image" err="failed to pull and unpack image \"docker.io/rancher/mirrored-coredns-coredns:1.14.1\": failed to copy: httpReadSeeker: failed open: failed to do request: Get \"https://registry-1.docker.io/v2/rancher/mirrored-coredns-coredns/manifests/sha256:82b57287b29beb757c740dbbe68f2d4723da94715b563fffad5c13438b71b14a\": dial tcp: lookup registry-1.docker.io: Try again" image="rancher/mirrored-coredns-coredns:1.14.1"
Feb 21 00:07:48 control k3s[5865]: E0221 00:07:48.915116    5865 kuberuntime_manager.go:1664] "Unhandled Error" err="container coredns start failed in pod coredns-7566b5ff58-gqb7m_kube-system(fc7a469c-0391-4b3e-9e8f-001b117c7318): ErrImagePull: failed to pull and unpack image \"docker.io/rancher/mirrored-coredns-coredns:1.14.1\": failed to copy: httpReadSeeker: failed open: failed to do request: Get \"https://registry-1.docker.io/v2/rancher/mirrored-coredns-coredns/manifests/sha256:82b57287b29beb757c740dbbe68f2d4723da94715b563fffad5c13438b71b14a\": dial tcp: lookup registry-1.docker.io: Try again"
Feb 21 00:07:48 control k3s[5865]: E0221 00:07:48.915213    5865 pod_workers.go:1324] "Error syncing pod, skipping" err="failed to \"StartContainer\" for \"coredns\" with ErrImagePull: \"failed to pull and unpack image \\\"docker.io/rancher/mirrored-coredns-coredns:1.14.1\\\": failed to copy: httpReadSeeker: failed open: failed to do request: Get \\\"https://registry-1.docker.io/v2/rancher/mirrored-coredns-coredns/manifests/sha256:82b57287b29beb757c740dbbe68f2d4723da94715b563fffad5c13438b71b14a\\\": dial tcp: lookup registry-1.docker.io: Try again\"" pod="kube-system/coredns-7566b5ff58-gqb7m" podUID="fc7a469c-0391-4b3e-9e8f-001b117c7318"
Feb 21 00:07:49 control k3s[5865]: E0221 00:07:49.495916    5865 pod_workers.go:1324] "Error syncing pod, skipping" err="failed to \"StartContainer\" for \"coredns\" with ImagePullBackOff: \"Back-off pulling image \\\"rancher/mirrored-coredns-coredns:1.14.1\\\": ErrImagePull: failed to pull and unpack image \\\"docker.io/rancher/mirrored-coredns-coredns:1.14.1\\\": failed to copy: httpReadSeeker: failed open: failed to do request: Get \\\"https://registry-1.docker.io/v2/rancher/mirrored-coredns-coredns/manifests/sha256:82b57287b29beb757c740dbbe68f2d4723da94715b563fffad5c13438b71b14a\\\": dial tcp: lookup registry-1.docker.io: Try again\"" pod="kube-system/coredns-7566b5ff58-gqb7m" podUID="fc7a469c-0391-4b3e-9e8f-001b117c7318"
Feb 21 00:07:49 control k3s[5865]: I0221 00:07:49.551288    5865 pod_startup_latency_tracker.go:108] "Observed pod startup duration" pod="kube-system/local-path-provisioner-6bc6568469-gbzsf" podStartSLOduration=50.896064935 podStartE2EDuration="1m9.551266987s" podCreationTimestamp="2026-02-21 00:06:40 +0000 UTC" firstStartedPulling="2026-02-21 00:07:28.793531407 +0000 UTC m=+65.459874189" lastFinishedPulling="2026-02-21 00:07:47.448733447 +0000 UTC m=+84.115076241" observedRunningTime="2026-02-21 00:07:48.503866122 +0000 UTC m=+85.170208905" watchObservedRunningTime="2026-02-21 00:07:49.551266987 +0000 UTC m=+86.217609777"
Feb 21 00:08:05 control k3s[5865]: I0221 00:08:05.680955    5865 handler.go:304] Adding GroupVersion metrics.k8s.io v1beta1 to ResourceManager
Feb 21 00:08:19 control k3s[5865]: I0221 00:08:19.423886    5865 pod_startup_latency_tracker.go:108] "Observed pod startup duration" pod="kube-system/coredns-7566b5ff58-gqb7m" podStartSLOduration=61.700993205 podStartE2EDuration="1m39.423857902s" podCreationTimestamp="2026-02-21 00:06:40 +0000 UTC" firstStartedPulling="2026-02-21 00:07:39.553131138 +0000 UTC m=+76.219473948" lastFinishedPulling="2026-02-21 00:08:17.275995832 +0000 UTC m=+113.942338645" observedRunningTime="2026-02-21 00:08:19.411027857 +0000 UTC m=+116.077370675" watchObservedRunningTime="2026-02-21 00:08:19.423857902 +0000 UTC m=+116.090200715"
Feb 21 00:10:03 control k3s[5865]: W0221 00:10:03.811538    5865 watcher.go:93] Error while processing event ("/sys/fs/cgroup/user.slice/user-1000.slice/user-runtime-dir@1000.service": 0x40000100 == IN_CREATE|IN_ISDIR): inotify_add_watch /sys/fs/cgroup/user.slice/user-1000.slice/user-runtime-dir@1000.service: no such file or directory
Feb 21 00:10:03 control k3s[5865]: E0221 00:10:03.819927    5865 health_controller.go:212] Metrics Controller heartbeat missed
Feb 21 00:12:33 control k3s[5865]: E0221 00:12:33.826429    5865 health_controller.go:212] Metrics Controller heartbeat missed
